instance_id,instance_size,algorithm_id,tour_length,runtime
69,7,0,2612.849346139064,0.3150000011373777
69,7,1,2612.8493461390526,0.3749999996216502
69,7,2,2860.025459567606,0.13000000035390258
69,7,3,2855.6481887480004,0.07499999992433004
69,7,4,2855.648188748001,0.6050000010873191
69,7,5,2612.849346139065,3.0000000006111804
69,7,6,2612.849346139065,85.9100000016042
70,7,0,2208.3270245169742,0.3150000011373777
70,7,1,2208.3270245169747,0.2299999978276901
70,7,2,2247.2087977603355,0.1249999986612238
70,7,3,2208.3270245169747,0.08499999967170879
70,7,4,2247.2087977603355,0.6199999988893978
70,7,5,2208.3270245169747,3.585000002203742
70,7,6,2208.3270245169747,5.694999999832362
71,7,0,2347.072782242004,0.31999999919207767
71,7,1,2347.0727822419954,0.42499999835854396
71,7,2,2347.072782242004,0.13499999840860255
71,7,3,2809.0318981829555,0.08000000161700882
71,7,4,2347.072782242004,0.3599999981815927
71,7,5,2347.072782242004,2.7349999982106965
71,7,6,2347.072782242004,2.905000001192093
72,7,0,2364.0697088955567,0.3100000030826777
72,7,1,2364.069708895555,0.459999999293359
72,7,2,2496.998968592025,0.1249999986612238
72,7,3,2751.2961987728236,0.06999999823165126
72,7,4,2545.639607446573,0.9950000021490268
72,7,5,2364.0697088955567,2.449999999953434
72,7,6,2364.0697088955567,5.020000000513392
73,7,0,2108.0119917452553,0.29999999969732016
73,7,1,2108.0119917452585,0.28000000020256266
73,7,2,2108.0119917452557,0.13500000204658136
73,7,3,2400.8115353624617,0.08000000161700882
73,7,4,2271.0433402912,0.6199999988893978
73,7,5,2108.0119917452557,2.9600000016216654
73,7,6,2108.0119917452557,13.439999998809071
74,7,0,3141.801125754134,0.3099999994446989
74,7,1,3141.801125754131,0.2500000009604264
74,7,2,3343.3849066301686,0.1249999986612238
74,7,3,3356.861166955464,0.07499999992433004
74,7,4,3530.2305064289453,0.5949999977019615
74,7,5,3141.801125754134,2.6499999985389877
74,7,6,3141.801125754134,2.8449999990698416
75,7,0,2845.4878084913294,0.2899999999499414
75,7,1,2845.4878084913307,0.26000000070780516
75,7,2,2916.9081506129537,0.11499999891384505
75,7,3,3613.1042644444387,0.06999999823165126
75,7,4,2916.9081506129537,0.534999999217689
75,7,5,2845.48780849133,2.4200000007112976
75,7,6,2845.48780849133,3.1500000004598405
76,7,0,1841.732898517335,0.3149999974993989
76,7,1,1841.7328985173406,0.18500000078347512
76,7,2,1841.7328985173353,0.11500000255182385
76,7,3,1841.7328985173351,0.06999999823165126
76,7,4,1841.7328985173351,0.28000000020256266
76,7,5,1841.7328985173353,2.5700000005599577
76,7,6,1841.7328985173353,17.36000000164495
77,7,0,2606.3575583380316,0.3499999984342139
77,7,1,2606.3575583380302,0.45000000318395905
77,7,2,2981.255245960882,0.13500000204658136
77,7,3,3299.641493758023,0.08499999967170879
77,7,4,2691.932164592903,1.034999997500563
77,7,5,2606.3575583380316,3.9050000013958197
77,7,6,2606.3575583380316,85.20499999940512
78,7,0,1680.6376335230007,0.29999999969732016
78,7,1,1680.6376335230023,0.2549999990151264
78,7,2,1687.764730831529,0.11499999891384505
78,7,3,1687.7647308315293,0.07499999992433004
78,7,4,1687.764730831529,3.0399999996006954
78,7,5,1680.637633523001,2.644999996846309
78,7,6,1680.637633523001,24.19000000008964
79,7,0,2496.491900762905,0.3099999994446989
79,7,1,2496.491900762903,0.20500000027823262
79,7,2,2658.1290072648667,0.13000000035390258
79,7,3,2496.491900762906,0.07499999992433004
79,7,4,2658.1290072648662,0.5999999993946403
79,7,5,2496.491900762905,2.799999998387648
79,7,6,2496.491900762905,26.28499999991618
80,7,0,3065.794268204083,0.29999999969732016
80,7,1,3065.7942682040775,0.23499999952036887
80,7,2,3073.897396528052,0.12000000060652383
80,7,3,3627.5118982815516,0.07499999992433004
80,7,4,3287.9914997117785,0.5549999987124465
80,7,5,3065.794268204083,2.4249999987659976
80,7,6,3065.794268204083,2.8549999988172203
81,7,0,2667.2083011595996,0.2899999999499414
81,7,1,2667.2083011596,0.21500000002561137
81,7,2,2914.1143287271607,0.12000000060652383
81,7,3,3302.8448548647993,0.07499999992433004
81,7,4,3030.4287805809254,0.5550000023504253
81,7,5,2667.2083011595996,2.510000002075685
81,7,6,2667.2083011595996,36.59499999776017
82,7,0,1953.0005647425612,0.3599999981815927
82,7,1,1953.000564742561,0.23499999952036887
82,7,2,1953.0005647425614,0.13000000035390258
82,7,3,2138.187772759046,0.07499999992433004
82,7,4,2138.1877727590463,0.6150000008346979
82,7,5,1953.0005647425614,2.6500000021769665
82,7,6,1953.0005647425614,10.650000000168802
83,7,0,2994.8919190606102,0.30500000138999894
83,7,1,2994.891919060615,0.30500000138999894
83,7,2,3086.304132521616,0.1450000017939601
83,7,3,3284.161982545287,0.08499999967170879
83,7,4,3429.396841989629,0.9749999990162905
83,7,5,2994.8919190606102,3.595000001951121
83,7,6,2994.8919190606102,181.92500000077416
84,7,0,2777.7297147165073,0.29999999969732016
84,7,1,2777.7297147165073,0.15999999959603883
84,7,2,3051.062175843129,0.1249999986612238
84,7,3,2777.7297147165077,0.06999999823165126
84,7,4,2777.729714716508,0.33999999868683517
