instance_id,instance_size,algorithm_id,tour_length,runtime
84,5,6,2103.517001572772,2.375000000029104
85,5,0,2919.9086540181934,0.029999999242136255
85,5,1,2919.908654018193,0.045000000682193786
85,5,2,2919.9086540181934,0.07999999797903001
85,5,3,3397.085690877446,0.05500000042957254
85,5,4,2919.9086540181934,1.8950000012409873
85,5,5,2919.9086540181934,0.9099999988393392
85,5,6,2919.9086540181934,1.3050000015937258
86,5,0,2101.052206619032,0.024999997549457476
86,5,1,2101.0522066190315,0.040000002627493814
86,5,2,2101.052206619032,0.08499999967170879
86,5,3,2101.052206619032,0.05500000042957254
86,5,4,2101.052206619032,0.30500000138999894
86,5,5,2101.052206619032,0.8050000033108518
86,5,6,2101.052206619032,0.9600000012142118
87,5,0,1244.1381905632943,0.029999999242136255
87,5,1,1244.1381905632945,0.045000000682193786
87,5,2,1326.2688814407784,0.09499999941908754
87,5,3,1247.060903295743,0.05999999848427251
87,5,4,1247.0609032957432,0.3149999974993989
87,5,5,1244.1381905632943,1.7450000013923272
87,5,6,1244.1381905632943,1.7050000024028122
88,5,0,2246.271259896816,0.025000001187436283
88,5,1,2246.2712598968146,0.045000000682193786
88,5,2,2246.271259896816,0.08999999772640876
88,5,3,2553.69411895311,0.06000000212225132
88,5,4,2246.271259896816,0.6000000030326191
88,5,5,2246.271259896816,0.7750000004307367
88,5,6,2246.271259896816,3.1850000013946556
89,5,0,2488.441720537632,0.030000002880115062
89,5,1,2488.441720537632,0.04499999704421498
89,5,2,2633.474298166817,0.1049999991664663
89,5,3,2539.545647925106,0.05999999848427251
89,5,4,2633.474298166817,0.3099999994446989
89,5,5,2488.441720537632,0.9650000029068906
89,5,6,2668.0194660926295,11.699999999109423
90,5,0,2238.9085798531673,0.029999999242136255
90,5,1,2238.9085798531673,0.040000002627493814
90,5,2,2657.027695551203,0.08499999967170879
90,5,3,2238.9085798531673,0.06000000212225132
90,5,4,2238.9085798531673,0.2899999999499414
90,5,5,2238.9085798531673,0.760000002628658
90,5,6,2238.9085798531673,0.8749999979045242
91,5,0,2946.638144968264,0.030000002880115062
91,5,1,2946.6381449682626,0.045000000682193786
91,5,2,3203.398917233942,0.09499999941908754
91,5,3,2946.638144968264,0.05999999848427251
91,5,4,2946.6381449682644,0.32499999724677764
91,5,5,2946.638144968264,0.7700000023760367
91,5,6,2946.638144968264,2.295000002050074
92,5,0,1871.575210949947,0.030000002880115062
92,5,1,1871.5752109499474,0.03999999898951501
92,5,2,2111.886522710018,0.09499999941908754
92,5,3,1871.5752109499472,0.15499999790336005
92,5,4,1871.5752109499472,0.7100000002537854
92,5,5,1871.5752109499472,1.5899999998509884
92,5,6,1871.5752109499472,1.410000000760192
93,5,0,1317.1834910899474,0.035000000934815034
93,5,1,1317.1834910899474,0.045000000682193786
93,5,2,1317.1834910899474,0.09000000136438757
93,5,3,1368.4679223406754,0.06000000212225132
93,5,4,1317.1834910899474,0.840000000607688
93,5,5,1317.1834910899474,0.804999999672873
93,5,6,1317.1834910899474,2.4250000024039764
94,5,0,1534.3970566047,0.029999999242136255
94,5,1,1534.3970566047,0.045000000682193786
94,5,2,1624.3235935869138,0.08499999967170879
94,5,3,1624.3235935869138,0.15500000154133886
94,5,4,1624.3235935869138,0.6649999995715916
94,5,5,1534.3970566047,0.8250000028056093
94,5,6,1534.3970566047,1.4550000014423858
95,5,0,2349.9574303997133,0.030000002880115062
95,5,1,2349.957430399714,0.03999999898951501
95,5,2,2349.9574303997138,0.09000000136438757
95,5,3,2428.8855466270384,0.06500000017695129
95,5,4,2428.885546627038,0.43000000005122274
95,5,5,2349.9574303997138,0.7900000018707942
95,5,6,2349.9574303997138,3.8000000022293534
96,5,0,1809.8028332925878,0.029999999242136255
96,5,1,1809.8028332925871,0.03999999898951501
96,5,2,1827.1176489824306,0.08499999967170879
96,5,3,1809.802833292588,0.10999999722116627
96,5,4,1809.8028332925878,0.5700000001525041
96,5,5,1809.8028332925878,0.804999999672873
96,5,6,1809.8028332925878,1.2800000004062895
97,5,0,2579.778470688221,0.025000001187436283
97,5,1,2579.778470688221,0.045000000682193786
97,5,2,2579.7784706882217,0.09499999941908754
97,5,3,3093.074403110995,0.06500000017695129
97,5,4,2579.7784706882217,0.3099999994446989
97,5,5,2579.7784706882217,1.5400000011140946
97,5,6,2579.7784706882217,1.065000000380678
98,5,0,2326.455736456159,0.10000000111176632
98,5,1,2326.455736456159,0.04499999704421498
98,5,2,2522.117620385526,0.09000000136438757
98,5,3,2475.0675435779003,0.07999999797903001
98,5,4,2326.455736456159,0.6099999991420191
98,5,5,2326.455736456159,0.7650000006833579
98,5,6,2326.455736456159,1.220000001922017
99,5,0,1939.1996109426946,0.025000001187436283
99,5,1,1939.1996109426946,0.03999999898951501
99,5,2,1939.1996109426946,0.07999999797903001
99,5,3,2015.4013659606221,0.05999999848427251
99,5,4,1939.1996109426946,0.5449999989650678
99,5,5,1939.1996109426946,0.7750000004307367
99,5,6,1939.1996109426946,3.280000000813743
